tweet_id,sentiment,content
1957281019,sadness,I wish my grandmother had taken me to the US with her
1957281398,sadness,@noiselesssound I just heard that Regina girls song @ les deux! And I think u should/have 2 come back 2 mc! I miss u
1957281523,sadness,"bummed i didnt get to see manchester orchestra bc it was sold out, i spent all night buying tv shows on itunes  lame"
1957282284,sadness,"Well thats me for the day, watching Panthers tonight beat the Saints (fingers crossed) cause there are no QLD teams playing this round"
1957282972,sadness,"@Krista_Watson I can't this weekend, sorry  And Steph is working."
1957284360,happiness,"Heading home now, yay! Was going to buy a much needed bottle of wine to drink with dinner, but my wallet is MIA so no wine for me tonight"
1957284632,sadness,just got home. im so effin sad
1957284838,sadness,@lizz_xx cheer up lizzi there will b another foh hero concert   but still i suppose we can b upset  xoxoxo
1957286889,sadness,"@zackintoys Sadly, it doesn't  I was so hopeful after American Doll Posse, too ... it's just so blah and vacant of dynamic."
1957287672,sadness,@MommaSalty ...that's a miserable afterparty report
1957288830,sadness,Not excited of blowing out another candle today... [as when I was a kid!]
1957288916,sadness,sigh....it's always so sad when you watch the series finale....no more green wing left to watch
1957289809,sadness,Got the BrainBone daily question wrong!  - http://bit.ly/11dd2T
1957290428,sadness,The fam back on the Big Island said the vog has been so bad that they can't see the ocean. Sad!
1957290619,sadness,"A sunny morning in the Big K, with lawns to mow and a 2 mile to run to attempt, urgh"
1957293095,sadness,@USOuljah Ohh Emmm Geee. Souvlaki from Dimitris...I wanna go homeeee  LOL
1957294554,sadness,Wants milk
1957295065,sadness,@madeleinelaurin whys your cat in pain?
1957295973,sadness,aww my poor tank friend.    his guild is fucking him over after promising him main OT. he barely even gets to go now.  ;_;
1957297644,sadness,@franksting yeah... it is very very dry down here
1957298252,sadness,god it pisses me off that i always enter comps &amp; never win.I am such a sore loser
1957299236,sadness,Canï¿½t stop loosing.  Worst month results ever... Bubble two times in a row.
1957301633,sadness,"Time for bed, oh how I wish someone was laying next to me"
1957302602,happiness,@captainboots  YOU'RE FAKING IT! Hahaha...I kid.
1957303737,sadness,Today is going to be a normal day for I hope. We had a group of pilots from a large airline come in last night so it was too much drink
1957305086,sadness,OMG sore shoulder
1957305294,sadness,"@irkengir No. As a result, the salary is a decrease"
1957305609,sadness,Can I get tonight's SYTYCD online anywhere...streamed like Hulu or paid like iTunes. I missed my favorite judge and now I can't sleep.
1957308408,sadness,"I feel sick..like don't wanna get out of bed, be bothered, don't go 2 work, turn da light off, pull da shades n tv off type of sick"
1957310090,sadness,"@yelainez  oist the 1st tym, di pa ko 18, the 2nd tym, may sakit na siya... don't blame me"
1957311063,sadness,Why don't we close the library due to the great weather?  And the ac isn't working  #fb
1957311522,sadness,Time to do house chores! Ugh!
1957311599,sadness,"getting ready for school.. reading what's going on on set in Montepulciano, and practically crying cause i'm not there"
1957312495,happiness,@pourmecoffee I won my 5th grade spelling bee. Went down trailing flames on 1st word at county spelling bee  http://post.ly/geb
1957312815,sadness,missing Taylor like crazy  cant wait till he's back
1957312977,sadness,Had a good day till he twisted his ankle on his two mile run
1957313260,happiness,Can you believe it:Tomorrow Night will be Jay Leno's last episode of the Tonight Show  I encourage everyone to watch it and welcome Conan.
1957314118,sadness,@TerrenceJ106 yooo! Its rainin dumb hard out.
1957316390,sadness,"Changed my hairstyle,but it isn't good as it supposed to be~~N I don't think it wealthed that much money..  hate that hairdresser~~;("
1957316459,sadness,@J2thaESSICA yeah dnt go there.. I have 3 dif apps on my phone for it  so sad but there is a reason as to why lol
1957317110,sadness,Um k.. this is NOT Close My Eyes.. this song always makes me cry bc my mom is gone but I &lt;3 it anyway..
1957317646,sadness,"@SmellTheCheese I know, that is so sad.  I"
1957320104,happiness,Bought a new combo printer at costco today (officejet j4550) cause it was cheaper than ink 4 old one. #windows7 doesn't like the fax part
1957320171,happiness,why do i have to wake up so early goddam?! 7.30 on my last day off  bummer
1957322382,sadness,"@dj_cm  Didn't drink enough for a hangover, just tired and over worked"
1957324346,sadness,Just awoke in a completely freaked out frantic frenzy.  It's going to be a long night.
1957325896,sadness,where's enthusiasm in meeeee
1957327491,sadness,"drinking some really nice coffee, got to go to the dentist at 9am this morning"
1957328727,sadness,@jessereed did u watch the day the earth stood still? did u not see my bye when u got d/c...  im sad i left 2 and now ur gone  ily&lt;333
1957329151,happiness,@tifftiff88 what don't be sad?  Be glad. Your 21
1957331051,sadness,#DepecheMode concert next week cancelled  Alternative date not known yet. Dave Gahan had a tumor.
1957331263,sadness,"its 2:08 am. I CAN'T SLEEP!!!!!  i thought it was b/c im hungry, so i whipped up a pb&amp;j with milk. hopefully it works!!!!"
1957331325,sadness,Only 1 tweet in the last 24 hours?  Nobody likes my tweetboard
1957331550,sadness,i'm so bored i can barely even tweet. i have nothing to talk about.  #boredboots
1957332231,sadness,"my head is killing me, i keep sneezing, and i think my boyfriend fell asleep. greaaat"
1957333291,sadness,roughnight
1957333645,sadness,Tired. About to climb into bed and fall asleep. I hope this weekend will be fun... I only have a couple of weeks left
1957334622,sadness,"Bad day, just got worse..."
1957335011,sadness,@irkengir It is a recession
1957336804,sadness,"@Meikah Hala, I do not know that one.  Shame on me."
1957340145,happiness,Goodmorning yall! I woke up to early
1957341444,sadness,2moro is the end of my stay @Grandmas to bad shes in NY Then off 2Ft Laud 4a weddin Florida is fun but i miss Home and Spike(car) lol
1957343437,sadness,@godfatherobie  I'm @ work and missed everythin yesterday but don't know wot? Anybody
1957345027,sadness,fell asleep waiting for my ride!
1957345815,sadness,Today feels like friday. Too bad its not
1957346003,sadness,now im gettin a complex my followers are shrinking   want to make 100 b4 Sunday
1957347410,sadness,Has been underpaid  just when i really didn't need to be as well.
1957347794,sadness,@Adamastorlx ohyeahhh  hate the heat!  http://twitpic.com/665a2
1957348198,sadness,@sashaostrikoff i miss you
1957348794,sadness,Feeling bad that @muemerry didnt get to see UP
1957349429,sadness,Disappointment really sucks!  I'm getting used to it.
1957351140,happiness,@SharktailYPP The red font up the top is very nice. But where did they put all the old entries?
1957351556,sadness,"Season 1 of Lie To Me was serious. Damn, now here comes the wait."
1957351933,sadness,i mean monday take the test monday!!!! please o please !
1957352215,sadness,@SummerXoxo That's exactly how I feel.  I hope you start feeling better soon.
1957353147,sadness,My birthday is now over.
1957353477,sadness,at work and tired just want to go to bed
1957353973,sadness,@msalonen I feel like a Truck just hit me too! I also Resemble a man hit by a truck!
1957357361,happiness,@ahhrjay useless tweet! LOL jk yay!!! You're coming tmr! How long u gnna be in phils for  ?
1957358992,sadness,@Jazzy813 I miss my neice  can't wait to see her bad n grown ass! Lol
1957359317,sadness,"Holy shit it's super sunny, Friday and Whitsun, my tube is deeeesearted. Wish I was in the park  http://tinyurl.com/ns2l55"
1957359624,happiness,I am soo happy! But frustrated at the same time!  :]  :S. Ohh noo!!! Britney is recording her new video for Radar!!!  Sooo ExxCiiTeed!!!
1957359653,happiness,"BOOYA!! Sup Tweeps!? Happy inFAMOUS day to you all, off to get it very soon. Can't wait to play, need to find some more time though"
1957360852,happiness,"@TerrenceJ106 I'm up wit cha!! Just got home from da reggae club, wishin I was sexin somebody!!!"
1957361569,sadness,Ugh talk to me someone  I'm really bored.
1957362570,sadness,Sleeping on the streets of nyc for a celebrity...nothing new. Wish i had a huge blanket though
1957362871,sadness,have a splitting headache!
1957362899,sadness,OMG. Period cramps are FTL. So much pain.
1957364648,sadness,@shortstackband grrrrrrrrrrrrrrrrrrrrrrrr
1957365541,sadness,Using tiffys computer...it feels different from mine... the touch is different.
1957366885,sadness,Bummed out I am missing a rock climbing trip next week
1957366994,sadness,Stuck in some shitty traffic! This day is going to be crap
1957367293,sadness,sick to my stomach.. and i have a headache.. i wish someone could come rub my temples.
1957369110,sadness,Not a good start to the day left my money at home . So i'll hot a day me looking for free carparks
1957370551,sadness,"@deathnerd ah man, that's sucks.  What happened to it that's prompting a reinstall?"
1957370577,sadness,@Farctum Oh poor thing  Hope it's easily sorted out. (and not too expensive!)
1957372522,sadness,@Lil_maggie you okay? i miss you @tanyadenalilove im sad you didnt text todayh
1957373593,sadness,#3wordsaftersex it hurts now
1957374741,sadness,Heavily medicated but can't sleep. Ugh...
1957374992,sadness,"Grrrrr fuck. Just remembered that I'm doing the later shift today, so not at work for another hour! What a wasted lay in opportunity"
1957375661,happiness,Is dreading going to work  BUT....its friiiiiday!! whoop!!!
1957375982,sadness,@DontLetGo14 at home  im so lonely here...
1957376490,sadness,"what is love!? baby don't hurt me, don't hurt me, no more. I WANT TO WATCH 'NIGHT AT THE RUXBURY' RIGHT NOW!!!!"
1957380317,sadness,Its too early
1957383118,sadness,My computer is being killed by a combo of mirrors edge and really poor win7 thermal management...75c gpu = one sad game
1957383729,sadness,"@Kingsrockandrol I'm a bit down zoe cos I'm off to bed soon, so I will miss this gorgeous weather, were having  what you up too today? X"
1957385273,sadness,My tummy hurts  go away cramps! I hate chuu!!!!
1957385704,happiness,I wanna go to DBSK oppa's Mirotic Concert in Thailand!!! I REALLY WANNA GO SO MUCHHHHH...    *burst into tears*
1957387163,happiness,"@rettema &quot;might be interested&quot; - thanks, I was: I came, I saw, I winced..  too much like Flatland http://bit.ly/12f0y"
1957388367,sadness,i lost my voice . what should i do ? it's very torture
1957388601,sadness,it's pretty cold outside  today i got another exam...
1957392269,sadness,"@Lmhustle4life Shit none. But yea last weekend was crazy, i think i partied to hard, thats why im sic."
1957392626,sadness,@itstayloryall Im so sad we missed you at Family Reunion!!
1957395705,sadness,"@1825remnant, i missed everyone tonight"
1957396215,sadness,Ugh our two week push to produce a six pack has produced nothing but pain!
1957398648,sadness,ooh i feel so sleepy... its 10:24 a.m. and i dont wanna go to school 2day  but i have to...
1957398677,sadness,@love2reed thx girl! I just now woke up! I cnt believe I'm sick!! Now I have a fever... Wish I could pound nyquil  This sucks.
